Entry,Date,Author
ideolojisi gereği vatan millet işlerini her şeyden önce tutması öngörülen ama şahsi işlerini öne süren bir kişiyi mv adayı göstermeyen parti lideri.  ,22.05.2018 23:36,sozlukeksiyazari
ıyi çalıştığını düşündüğüm cb adayı. verdiği vaatlerle insanın rüreğine su serpiyor hatta bu enkaz kalkar mı diyorsunuz bakalım kaldıracak mı.  ,22.05.2018 23:40,tw2m
"bu kadar gerizekalı nerden buluyor bu sözlüğü. oy çalmak nedir amk. olum böyle bi tabir olabilirmi lan. seçilmesiyle dünyada oluşan türk=arap fikrini yok edecek atatürk’ün istediği güçlü, cumhuriyet değerlerine bağlı türk kadını.  ",23.05.2018 00:22,youngwolf61
bugün burdur'da miting yapacaktır.  ,23.05.2018 10:48,sene 1986
bu ülke o kadar kirletildi ve yozlaştırıldı ki ancak bir kadın elinin ve ciddiyetinin işleri tekrar yoluna koyup derleyip toparlayacağına inanıyorum.şu anki eril dil yozlaşmış erkek siyaseti ve bu ahmaklık bi süre daha devam ederse geri dönülemez yola girileceğinden bu kadına yetki verilmesini çok önemli görüyorum.dincilerin en çok korktukları şey çalımlarının alaylarının sökmeyeceği güçlü ve akıllı bir kadındır ve o kadın da bu kadındır.  ,23.05.2018 13:04 ~ 13:05,bysakal
"ısparta'da iyi bir kalabalık toplayan, yavaş yavaş ben geliyorum dedirten lider. kurtar bizi meral abla dedirten müstakbel ilk kadın başkan, ilk ve son başkan, ilk kadın cumhurbaşkanı.  ",23.05.2018 16:22,tekkalan
"ısparta mitinginde coşan, seçime gümbür gümbür gelen kişi.  ",23.05.2018 16:32,einemeinekeine
babanın memleketinde birinci çıkacağına inandığım kişi.  ,23.05.2018 16:38,tekkalan
gulusune kurban oldugum ataturk turkiyesi kadini.  ,23.05.2018 16:51,geri donen mektup
"geçen cuma katıldığı halk arenasinda parti slagonuyl ilgili kurdugu cumle cok hosuma gitti ""güneş doğduğunda ampüller söner"" bu yuzden yüzümüzü güneşe dönelim diyoruz gibi bir şey de ekledi sonuna  ",23.05.2018 17:27,purplelightsaber
şu an (bkz: bucak)'ta ayak üstü miting yapan cumhurbaşkanı adayı.  ,23.05.2018 18:58,a ruffneck
kendisine bakanlık teklif edenler fetöcülükle suçluyor. herkes kendi kapısının önünü temizlesin.  ,23.05.2018 19:02,bahtimin kar beyazi
vaatleri ütopik olan. fazla gaz aldılar. 11-13 civarı oy alacağını düşünüyorum.  ,23.05.2018 19:23,stabil moron
"23 mayıs 2018 liderler fox'ta canlı yayınında temel karamollaoğlu'nun dediğine göre kemal kılıçdaroğlu abdullah gül'ün cumhurbaşkanı adaylığını onaylıyormuş, ama meral akşener kendi adaylığında ısrar ettiği için abdullah gül üzerinde anlaşma sağlanamamış.bu tavrından dolayı ne kadar teşekkür etsek azdır.öte yandan kılıçdar'a bak. chp'ye ikinci ekmel vakası yaşatacakmış.  ",23.05.2018 23:23,tabudeviren
"kendisine oy verecek değilim, gerçi bu fikrim değişebilir.ancak teşekkür ediyorum, başlığı altında ağlayan şoveni, dincisi, ruh hastası ayrı ayrı tipleri aynı anda bağırtmış ve çatı aday olayına taş koymuştur.sağolasın. varolasın.kılıçdaroğlu'nun şerrinden bizi korumuştur.  ",23.05.2018 23:31,hgzr
"eski bakan ve yeni kurulan iyi partinin genel başkanı sayın meral akşenerin seçim sürecinde askeri okulları tekrar açacağım söylemi kesinlikle doğru değil. yani zamanlaması doğru değil. 15 temmuz darbe girişimini uzaktan yakından masum gösterebilecek hiçbir açıklamayı meydanlarda tekrarlamamalı. elbette darbe girişiminden sonra kurunun yanında yaşta yandı, yanıyor. ancak iyi parti aleyhinde işte bakın akşener seçilirse, fetöye hizmet edecek. askeri okulları açakacak ve darbecileri aklayacaklar diyerek propaganda yapabilirler. zaten iktidarın yapmadığı propaganda değil.ama sokaktaki ahmet emmi hasan dayının kafasındaki "" 15 temmuzda vatanı fetullahcilara garşı goruduk. hele bunlar esahtan mı fetullahın siyasi ayağı"" bu cümle minvalindeki algıyı oluşturmamalı. akşener chp'nin söylemlerinden uzaklaşmalı. chp alerjisi olan, asla chpye oy vermeyecek kitleleri kaybetmemesi açısından bu önemli. ekonomi ağırlıklı devlet kaynaklarının israfı konusu siyasetinizin merkezi olmalı. zaten akşenerin bu yönde açıklamaları var. iyi partiyi oluşturan temel kitlenin akşener gibi ülkücü olan kadrolar olduğu bariz ortada. ancak ülkücü olmayan insanlar da iyi partiye oy verecek. şahsen ben oy vermeyi düşünüyorum. iyi parti ekonomi ağırlıklı politikayla küskün chplilerden alacağı oylardan kat kat fazlasını akp ve mhpden alacak diye tahmin ediyorum. eğer akşener sadece mhplilerin oylarına talibim bize onların oyu yeter diyorsa o kendilerinin bileceği bir iştir. akpnin geçmişte aldığı oylar gibi iyi partinin de oylarını yıllar içinde katlayacak potansiyele sahip olduğunu düşünüyorum.  ",01.06.2018 00:56,bagobaba
mehmet arslan denen zibidiyle acilen yolları ayırması gereken aday.  ,01.06.2018 00:59,bokun para ettigi yerde gotsuz olanfakir
"türkiye'nin en karanlık yıllarının sorumlusu olduğu söylenen müstakbel cumhurbaşkanı.kendisinin içişleri bakanı olduğu süre 7 ay, 90'ların tamamı 120 ay.inceci görünümlü aktroller lütfen başka kapıya.ekleme: baytarafli rumuzlu yazar sağ olsun uyardı. dönemi başbakanı da tansu çiller değil necmettin erbakandır.bir ekleme daha: troll girdisini silip kaçmış. rumuzu nuri idi.  ",01.06.2018 01:31 ~ 01:38,namidigerbabis2
"ulkesini sevdigi, peskes cekmedigi icin suclanan lider. turkler keske ulusalci, milliyetci olsaydi da ulke gelismis olurdu coktan. belirsiz bir ulusalcilik ne demek lan? degisik bir sey bulalim diyip, icini dolduramadiklari bir sifatla anmaya calismislar.  ",01.06.2018 08:13,woolrock
1 haziran'da adana'da olacaktır. hiç bir zorlama olmadan ben gideceğim şahsen duymanlar varsa da gelebilirler.  ,01.06.2018 10:06,freezone
engellemek icin ne yaparlarsa yapsinlar merkez sagda yerini garantilemis baskan adayi. basta eski akp secmeni ve tüm kadinlarin guvenini kazandi. turkiye geneline hitap eden tek aday. bugün adana’daymis.  ,01.06.2018 12:45 ~ 13:00,sarge
"""chp'den oy kaçıracak"" ""ittifakta çatlaklar başladı"" diyenlere gelsin:https://www.facebook.com/…atx5mz4hgdwclzw5cxotbjjtosiktirin gidin şimdi.  ",01.06.2018 14:04,arpa huseyin
doksanlarda mensubu olduğu hükümet bir sürü cinayete karışmıştır. adalet tecelli etseydi kendisi ve diğer kabine üyeleri belki de hala hapiste olacaktı. bu sebeptendir ki kendilerini son derece samimiyetsiz bulurum. hatta son dönemlerde popüler olmasını denize düşen yılana sarılır atasözü ile özetleyebilirim.  ,01.06.2018 14:26,el vino
"bu kadar güçlü hale gelmişken iktidar ve tekel haline getirdiği yandaş medyası tarafınca hiç yer verilmemesi tek başına doğru kişi olduğunu gösterir.ince her ne kadar parlatılsa da buna izin verildiğini görmemek mümkün değil. yoksa nasıl yandaş medya ince'yi rakip olarak gösteriyorsa akşener'i de aynı şekilde rakip gösterebilirdi. ama ne yapıyor? yok sayıyor.bunu bugün rusya'da putin yapıyor.ilerde bu şekilde aday da gösterilmesine bile izin vermeyecekler. o yüzden bu son şans. daha ysk'nın engelleri var.beyler kalkın, beyninizi açın, ince kadar akşener'i de parlatın. bunu televizyon medyası yapmayacak, sosyal medya yapacak.asıl burdan yakın.  ",01.06.2018 15:17 ~ 15:43,walkman
(bkz: muharrem ince/#77601842)  ,01.06.2018 16:29,atgmuls
"bağış isterkenki naifliği, yüzünün kızarması çok tatlı olan iyi parti lideri. muharrem incenin adaylığı açıklanana kadar oyun kendisinindi. milletvekili seçimleri için partisine oy vermekten mutluluk duyacağım.  ",06.06.2018 00:36 ~ 01:06,gkhns
"evet ince'ye kıyasla daha temkinli ve daha yetkin bir politikacı izlenimi veriyor bugün teke tek'te. zaten kim ince'den daha boş bir izlenim verebilir bilmiyorum. mitinglerinden çok farklı, keşke mitinglerinde de böyle konuşsa. ayrıca doğal iletişimi de ince'den daha iyi bence, erdoğan gibi evin içinden konuşuyor. medyada daha çok zaman alsa çok daha iyi bir performans göstereceğinden eminim.ama referansı abdullah çatlı, mehmet ağar, susurluk be kardeşim. kendi de reddetmiyor zaten. işin gerçeği bizim evin içi pis. evin içinden konuşanlar da ne yazık ki o pisliği yakından deneyimlemiş oluyorlar. daha da diyecek bir şey yok benim açımdan.  ",06.06.2018 00:38,hasihasi
"annesi babası tarafından ancak bağırılıp, azarlanarak disipline sokulan ergenlerce beğenilmeyen lider. aklı başında, ne dediğini bilen, popülist değil gerçekçi, bilmediği konularda ahkam kesmeyip işi bilen çalışma arkadaşlarına paslayabilen, devleti yönetebilecek tüm yeteneklere sahip cumhurbaşkanı adayı.  ",06.06.2018 00:47,nahrok
türkiye'nin ilk kadın cumhurbaşkanı olacaktır.  ,06.06.2018 00:54,kafamdanokta1
"muhalefet gibi muhalefet. 16 senedir kumda oynayan, avantayı görünce akp' ye yanlayan yancılardan değil. meral anamız, genç kurtlar seninle.söndürün ampülleri, güneş doğuyor.  ",06.06.2018 01:02,karanlikta kaybolamayan kahraman
deveyi diken insanı sken demişler. yukardaki yorumları okuyunca entelinden cahiline mazoşist duyguları temel dürtüsü olmuş. ınsan gibi karşısında iyi birini görünce ezme dürtüsü herkesi ele geçirmiş.  ,06.06.2018 01:02,mantiksiz seyler
"liderlik illa tok sesinle bagirmak, hazir cevap olmak degildir. liderlik degisimi yonetebilmektir. saglam karakterli, cesur, cozum odakli, comert, disiplinli, yardimsever ve vizyon sahibi olmayi gerektirir. bunlarin hepsi de meral aksener'de var.  ",06.06.2018 01:06,funnystuff
"hem kayınvalidesi hem de kayınvalidesinin annesi ile aynı evde yaşamış, ve bunun sonucunda da “cumhurbaşkanlığı ne ki?” demeyi en çok hak eden kadın.tam bir devlet insanı. devleti idare etmek anlamında piyasadakilerin hepsinden daha tecrübeli. gençlere sadece değer değil sorumluluk da veren biri.hedef oy kitlemiz hiç bir zaman chp olmadı, biz merkez oylara talibiz. bu cümleyi ben de gittiğim her yerde kuruyorum ve karşılığı çok fazla. taban hareketi, dip dalga ya da adı her ne ise sadece meral akşener’e yarayacak. bunu ancak sahada görebilirsiniz. akp artık son anlarını yaşıyor. blok oy kopuşları her an başlayabilir. türkiye’yi iyileştiriyoruz  ",06.06.2018 01:10 ~ 01:11,dirgen
"chp'nin icinde yer alan bagnazlari hortlatmis kisidir. 16 yildir erdogan karsisinda hic bir sey yapamayan kocaman bir ana muhalefet partisi. bunlar hic olmamis, yasanmamis gibi, utanmadan geliyor onun basligi altinta sag hep ayni sag, efenim neymis yorgun siyasetciymis.hangi fikrin altinda, hangi fikirsizligin altina girilmis olursa olsun, izole yobaz her yerde yobaz.  ",06.06.2018 01:25,apiko
tüm borçları sileceğim gibi saçma sapan vaadlerinden sonra zaten oy vermeyi düşünmüyordum ama bu gün s400 sarayı korumak için alınıyor açıklamasından sonra oy vermemek için iyice emin oldum.s400 sarayı neyden koruyacak füze ve uçaklardan senin çumhurbaşkanına uçak ve füze ile saldıranlar ülkene saldırmayacak mı bu nasıl saçma mantık tweeterda bunun destekcileride nato erdoğna saldıracak ondan s400 alıyormuş diye seviniyor.suriyede yıllardır nato esadla savaşıyor suriyeliler çok mutlu bakın amk salakları.  ,06.06.2018 01:28,ugur4455
"birkaç gündür ortalarda görünmemesinin sebebi vekil listeleri hazırlamak ile meşgul olmasıdır. muharrem ince genel başkan olmadığı için bu işler ile kılıçdaroğlu ilgileniyordu, dolayısıyla muharrem ince tamamen cb seçimine odaklanabildi.bugün aday listeleri veriliyor, akşener’in de miting programı yarın antalya ile kaldığı yerden devam edecek.  ",21.05.2018 08:42,temir
(bkz: meral akşener'in sadece sızlanması)  ,21.05.2018 09:50,tanriyi gomen cocuk
sarıgül gibi kendisinden 3.cü tekil şahıs olarak bahsediyor haha: https://twitter.com/…iray/status/998349764352724993yalnız ince'yi bu medya karartmasına rağmen geçerse bileğinin hakkı ile başkan olmuş olur. bu medya karartmasına rağmen 2.ci tura kalırsa tayyibi de yiyebilir.  ,21.05.2018 11:43,buyuyup buyuk adam olacaktim
"çok büyük ihtimalle önümüzdeki başkanlık seçimlerinde oyumun sahibi olacak politikacı.bir iki kelam etmek istiyorum düşüncelerimle alakalı. peşinen söylesem iyi olacak sanırım, rasyonalist ve pragmatist bir bireyim. hayatın tüm cephelerinde olaylara yaklaşımım hep bu iki felsefe üzerine kuruludur. 24 haziran 2018 cumhurbaşkanlığı seçiminde kullanacağım oy da bu doğrultuda olacaktır.siyasetin çok kirli bir arena olduğunu düşünüyorum. aklımı ve zamanımı bir siyasetçi için fanatiklik yapacak, onun vaatlerine ve icraatlerine harcayacak kadar gerizekalı değilim. hiçbirisine en ufak bir güven duygusu beslenmemesi gerektiğini belirtmek isterim. aday olan kişilere bakıldığında bile bunu görebilmek çok basit bir hale geliyor. uzun uzun yorum yapmayacağım zira bu, bir teze konu olabilecek nitelikte tartışma. kimi halkların kardeşliği derken öte taraftan bambaşka emeller peşinde koşar. kimi 95 yıllık çınarı devirmek için kişisel hırs ve arzuları adına yıllardır halkı kin ve düşmanlığa sevk eder, işlemediği suç kalmaz. kimi derin devletin bir numaralı adamıdır lakin utanıp sıkılmadan çıkıp aday olabilme hayasını kendinde bulur. vs. vs. bu liste böyle uzar gider. her adayla ilgili sayfalarca negatif yazı yazılabilir. şayet bu seçimlerde ülkenin bekasını kurtarmak söz konusuysa, faydacı davranıp bizi bu hedefe götürecek kişiyi seçmek gerekiyor.başlığına yazdığım kişi ve muharrem ince bu potansiyele sahip olan iki aday olarak benim gözüme çarpıyorlar. lakin recep tayyip erdoğan'ın ikinci tura kalacağına kesin gözle bakıldığından, bana göre meral akşener'in ikinci turda başkan olma şansı muharrem ince'den çok daha fazladır. sebebi çok basit;(bkz: camileri ahıra çevirmek)(bkz: chp zihniyeti)(bkz: türkiye'de sol'un başarısız olmasının sebepleri)sebep bu başlıklarda defalarca yazılmış. insanoğlu bir şeyi çok dillendirirse ona inanmaya başlar ya hani bir zaman sonra, türkiye'de cumhuriyet halk partisi için durum tam anlamıyla böyle. iddia ediyorum dünya tersine dönse ve recep tayyip erdoğan bu siyasi partiden adaylığını koysa bu ülkede başkan olarak seçilmesi imkansız. çünkü chp zihniyeti... hiç unutmam bununla ilgili başımdan geçen bir hadiseyi paylaşayım. 30 mart 2014 yerel seçimleri'nin hemen arkasında istanbul büyükşehir belediye başkanlığına aday olan mustafa sarıgül'e oy attığım için çok sevdiğim halam tarafından ateist ilan edilmiştim. çünkü onlar başörtülülerin okumasına izin vermediler demişti bana sebep olarak.*şimdiki başörtülülerin hali de ortada gerçi. hapishaneler fetih ve yasin suresi okuyan bacılarla dolu. hatta ve hatta orada doğum yapan yüzlercesi vs var. yani ironinin böylesi diyorum. herkes işine geleni görüyor bu hayatta. her neyse.özetlemek gerekirse, ben şimdilerde mevcut olmayan parlementer sistemi, kolektif yönetim biçimini benimseyen ve herkesi kucaklayan iktidar anlayışını, şimdikinden daha az topal olan yargıyı ve en önemlisi merkez bankasına müdahele etme hakkı olmayan bir yönetim erkini geri istediğim için oyumun sahibi meral akşener olacak.kendisine şahsi bir hayranlık beslemiyorum. açıkladığım gibi oy verecek olmamın tek sebebi, özlediğim türkiye'yi geri getirmeye en yakın kişi olarak kendisini görmemdir. bol şanslar dilerim.  ",21.05.2018 18:38,yawp
number one tv de gençlik ile ilgili konuşmakta olan iyi parti lideri.https://www.numberone.com.tr/…7/nr1-tv-canli-yayin/,21.05.2018 21:14,ahal
"number one tvde canlı yayında soruları yanıtlamakta şuanda. ülkenin geldiği durum. türkiye’yi yönetmeye aday olan bir kişi kendisine müzik kanallarında yer bulabiliyor. müzik kanalı bile program yapıp yer veriyor. haber kanalları da kendileri söyleyip kendileri çalıyor bu kadar korkmayın yahu. ana akım medya biraz olsun utanmalı.edit: start up, silikon vadisi ve başbakan’ın işe bisikletle gitmesinden bahsediyor. umut verici.  ",21.05.2018 21:19 ~ 21:30,ucan insanlar
